user_id,isbn,rating
11676,0002005018,7.671960830688477
116866,0002005018,9.167820930480957
152827,0060973129,7.350709915161133
157969,0374157065,7.7231059074401855
67958,0399135782,9.008613586425781
213191,0399135782,7.122211933135986
245827,0399135782,5.599543571472168
11676,0671870432,7.5337324142456055
263256,1558746218,4.634100914001465
226745,1881320189,8.43107795715332
7352,0440234743,5.961627006530762
12923,0440234743,7.709692001342773
13552,0440234743,7.776391506195068
21264,0440234743,5.911502361297607
31299,0440234743,7.526788711547852
64535,0440234743,6.414618015289307
70666,0440234743,6.031576156616211
75819,0440234743,7.268063545227051
79740,0440234743,4.847414970397949
85534,0440234743,8.380573272705078
100393,0440234743,4.533008575439453
108143,0440234743,7.814908504486084
116127,0440234743,6.062366962432861
122251,0440234743,4.736025333404541
128463,0440234743,8.143986701965332
131703,0440234743,7.947314262390137
132144,0440234743,6.584139823913574
134863,0440234743,7.303961753845215
136707,0440234743,6.149360656738281
143939,0440234743,7.684606552124023
144062,0440234743,9.15475845336914
150400,0440234743,8.491150856018066
154730,0440234743,4.713864326477051
165884,0440234743,5.222546577453613
187533,0440234743,7.629127502441406
187944,0440234743,6.52142858505249
217516,0440234743,5.982572555541992
227392,0440234743,5.902042388916016
240567,0440234743,6.262231826782227
245616,0440234743,5.031052112579346
250101,0440234743,9.269184112548828
258884,0440234743,6.732896327972412
259223,0440234743,8.289685249328613
273979,0440234743,7.067375659942627
6242,0452264464,5.496652603149414
8570,0452264464,7.604001045227051
11104,0452264464,7.702337741851807
11676,0452264464,7.285132884979248
36197,0452264464,7.9600138664245605
36907,0452264464,8.613151550292969
80837,0452264464,6.698081016540527
102359,0452264464,8.728096961975098
144803,0452264464,6.766656398773193
165319,0452264464,6.057484149932861
174633,0452264464,8.52189826965332
221232,0452264464,8.11609172821045
252627,0452264464,8.757217407226562
271135,0452264464,7.382163047790527
271144,0452264464,5.975205421447754
11676,0609804618,7.67583703994751
79089,0609804618,6.735822677612305
271622,0609804618,7.939129829406738
141518,1841721522,9.997163772583008
157118,1841721522,9.692892074584961
14,0689821166,2.452615261077881
4784,0971880107,5.592494010925293
8453,0971880107,3.494192600250244
11554,0971880107,1.7201234102249146
12264,0971880107,1.420654535293579
13088,0971880107,6.534635066986084
13221,0971880107,2.900506019592285
14049,0971880107,3.946733236312866
14461,0971880107,3.8108415603637695
20147,0971880107,2.8551597595214844
21404,0971880107,4.06550931930542
24664,0971880107,-1.4962036609649658
28091,0971880107,3.1357829570770264
28735,0971880107,2.348033905029297
32329,0971880107,3.9172115325927734
33535,0971880107,4.239552021026611
37538,0971880107,3.0473034381866455
40841,0971880107,3.7908506393432617
41596,0971880107,3.1189708709716797
45666,0971880107,1.1455590724945068
46398,0971880107,2.292647361755371
49954,0971880107,6.590781211853027
51803,0971880107,1.3539185523986816
55894,0971880107,3.5137476921081543
59994,0971880107,4.502713203430176
60633,0971880107,5.213427543640137
61028,0971880107,4.137712001800537
64819,0971880107,3.733560085296631
65145,0971880107,3.726480484008789
65370,0971880107,1.3943731784820557
67636,0971880107,4.848265647888184
67704,0971880107,0.04539012908935547
69378,0971880107,3.370439052581787
70153,0971880107,4.19520902633667
71162,0971880107,3.2722420692443848
71464,0971880107,1.9041237831115723
72030,0971880107,2.8596444129943848
74910,0971880107,2.6494479179382324
79738,0971880107,1.395961046218872
83469,0971880107,4.464330673217773
84682,0971880107,4.521301746368408
89867,0971880107,2.374401807785034
91254,0971880107,4.206912994384766
92727,0971880107,3.8926472663879395
98655,0971880107,4.7903523445129395
104268,0971880107,4.375436782836914
111433,0971880107,1.336763858795166
114434,0971880107,3.9693491458892822
121070,0971880107,3.130153179168701
127619,0971880107,2.0419907569885254
128447,0971880107,3.8921985626220703
130915,0971880107,4.327027320861816
133645,0971880107,4.394499778747559
136139,0971880107,3.755134105682373
136237,0971880107,3.9247381687164307
141842,0971880107,2.243989944458008
142600,0971880107,2.479485034942627
144133,0971880107,2.3637278079986572
148191,0971880107,4.963557243347168
150657,0971880107,1.7261956930160522
157783,0971880107,3.6120872497558594
159720,0971880107,2.2794666290283203
160241,0971880107,0.4000483751296997
161726,0971880107,2.9476828575134277
171506,0971880107,1.9678819179534912
172406,0971880107,3.4255940914154053
173190,0971880107,1.859618902206421
173315,0971880107,2.6088192462921143
174657,0971880107,2.6775479316711426
175254,0971880107,2.9145593643188477
178072,0971880107,2.992374897003174
179791,0971880107,4.674265384674072
180149,0971880107,0.6518619060516357
180447,0971880107,4.946162700653076
180795,0971880107,5.731131553649902
181316,0971880107,6.766320705413818
190885,0971880107,3.0527381896972656
191214,0971880107,3.263434410095215
197550,0971880107,4.098255634307861
198045,0971880107,3.249694347381592
201521,0971880107,1.4550009965896606
204652,0971880107,2.7578039169311523
208478,0971880107,3.8123912811279297
