Unnamed: 0,user_id,isbn,rating
0,11676,0002005018,6.8385499808222
1,116866,0002005018,7.355432033646624
2,152827,0060973129,7.620761182236569
3,157969,0374157065,7.293332955506653
4,67958,0399135782,7.8370172808747895
5,213191,0399135782,7.104195784972031
6,245827,0399135782,5.830702127800627
7,11676,0671870432,6.534734296181374
8,263256,1558746218,7.189819231035464
9,226745,1881320189,6.818823469391872
10,7352,0440234743,6.163907642723613
11,12923,0440234743,7.057854778570126
12,13552,0440234743,7.508553330515817
13,21264,0440234743,5.874676949967898
14,31299,0440234743,8.174889685398796
15,64535,0440234743,5.647446694265798
16,70666,0440234743,6.884733066381478
17,75819,0440234743,7.552206136771549
18,79740,0440234743,4.904274465342005
19,85534,0440234743,7.531074862012808
20,100393,0440234743,4.248516129355787
21,108143,0440234743,7.0690134203899975
22,116127,0440234743,6.73151760409847
23,122251,0440234743,6.54398846037327
24,128463,0440234743,6.791778318975776
25,131703,0440234743,7.241501623621347
26,132144,0440234743,6.765728864588155
27,134863,0440234743,6.467471242364106
28,136707,0440234743,7.110235888327735
29,143939,0440234743,7.375498611733752
30,144062,0440234743,7.9802868701722485
31,150400,0440234743,6.823435465229929
32,154730,0440234743,5.534916815704414
33,165884,0440234743,4.9185070509775395
34,187533,0440234743,7.562529499205072
35,187944,0440234743,7.27931881944773
36,217516,0440234743,6.0729854267555075
37,227392,0440234743,6.448833038636867
38,240567,0440234743,6.378616199477967
39,245616,0440234743,5.36684597264348
40,250101,0440234743,8.584751158480993
41,258884,0440234743,6.776998113655761
42,259223,0440234743,8.044241834547874
43,273979,0440234743,6.6709637975620595
44,6242,0452264464,5.081671646534918
45,8570,0452264464,6.918107986626451
46,11104,0452264464,7.114928733884596
47,11676,0452264464,7.045647244546225
48,36197,0452264464,7.294117226213914
49,36907,0452264464,8.480488613188598
50,80837,0452264464,6.852250195209865
51,102359,0452264464,7.9652100753230775
52,144803,0452264464,7.112927614584348
53,165319,0452264464,5.93211873422641
54,174633,0452264464,8.022924611050865
55,221232,0452264464,7.879297832210495
56,252627,0452264464,7.765278440329761
57,271135,0452264464,6.742064165257246
58,271144,0452264464,5.51990754290971
59,11676,0609804618,7.852806203656528
60,79089,0609804618,7.288291471208882
61,271622,0609804618,7.882395091561256
62,141518,1841721522,8.05729771559226
63,157118,1841721522,8.346984734625638
64,14,0689821166,5.787046088735063
65,4784,0971880107,2.9077182392285716
66,8453,0971880107,3.247573248516348
67,11554,0971880107,2.4606986373703577
68,12264,0971880107,3.3099909961620417
69,13088,0971880107,4.431245489929199
70,13221,0971880107,3.5401625492539464
71,14049,0971880107,2.5494275358937672
72,14461,0971880107,3.0067266633116483
73,20147,0971880107,3.5376370907868413
74,21404,0971880107,2.588335041814983
75,24664,0971880107,3.4715843263125694
76,28091,0971880107,2.812457499136223
77,28735,0971880107,3.0128800080828375
78,32329,0971880107,3.5295981258540103
79,33535,0971880107,2.8170179549662913
80,37538,0971880107,3.844698441863968
81,40841,0971880107,3.7694477824659263
82,41596,0971880107,2.678812311001625
83,45666,0971880107,3.0604618436161557
84,46398,0971880107,2.4843190076809636
85,49954,0971880107,3.8585611966999287
86,51803,0971880107,2.2219040677727575
87,55894,0971880107,3.708397617523635
88,59994,0971880107,3.3523387589383864
89,60633,0971880107,3.192411998013994
90,61028,0971880107,3.5907871546957133
91,64819,0971880107,3.131960352056263
92,65145,0971880107,3.484915935703082
93,65370,0971880107,2.728851273371668
94,67636,0971880107,3.7579703609158237
95,67704,0971880107,2.8529161336597073
96,69378,0971880107,2.952939321365229
97,70153,0971880107,4.359243647938104
98,71162,0971880107,3.7279396586614615
99,71464,0971880107,4.104879976805706
100,72030,0971880107,4.160240496633546
101,74910,0971880107,2.7720819674995876
102,79738,0971880107,3.202719116829671
103,83469,0971880107,3.430891556203664
104,84682,0971880107,3.284643151138862
105,89867,0971880107,2.5702447570823983
106,91254,0971880107,2.6460575156500714
107,92727,0971880107,3.183163434382306
108,98655,0971880107,3.119218756726229
109,104268,0971880107,3.7217755206853473
110,111433,0971880107,3.2606091042991334
111,114434,0971880107,2.9361623403190933
112,121070,0971880107,3.5339510433647225
113,127619,0971880107,3.7496620483799066
114,128447,0971880107,2.890277523516137
115,130915,0971880107,3.9030904555557586
116,133645,0971880107,3.3414182845977303
117,136139,0971880107,3.3351583929791224
118,136237,0971880107,2.2314699913175615
119,141842,0971880107,4.744179285381499
120,142600,0971880107,3.047212965759271
121,144133,0971880107,3.1744456680288176
122,148191,0971880107,2.9226722823852676
123,150657,0971880107,2.790647857206172
124,157783,0971880107,2.286997001429808
125,159720,0971880107,2.6401616879509424
126,160241,0971880107,5.123694293487289
127,161726,0971880107,2.8724694687425
128,171506,0971880107,3.2399560462236776
129,172406,0971880107,3.682627656628123
130,173190,0971880107,2.5623325036144924
131,173315,0971880107,3.2232925632558556
132,174657,0971880107,3.4545317233671535
133,175254,0971880107,2.8216389178741563
134,178072,0971880107,4.18504366599047
135,179791,0971880107,4.007744469960696
136,180149,0971880107,3.4935342819179094
137,180447,0971880107,3.165713872632572
138,180795,0971880107,3.620283163359832
139,181316,0971880107,3.203791581673957
